0	7	5	5
0	9	5	5
0	11	5	5
0	13	5	5
0	15	5	5
0	17	5	5
0	18	5	5
0	27	5	5
0	35	5	5
0	36	5	5
0	37	5	5
0	38	5	5
0	39	5	5
0	40	5	5
0	41	5	5
0	42	5	5
0	43	5	5
0	45	5	5
0	46	5	5
0	47	5	5
0	48	5	5
0	49	5	5
0	50	5	5
0	51	5	5
0	52	5	5
0	53	5	5
0	54	5	5
0	55	5	5
0	60	5	5
0	64	5	5
0	65	5	5
0	66	5	5
0	67	5	5
0	73	5	5
0	75	5	5
0	76	5	5
0	77	5	5
0	80	5	5
0	81	5	5
0	82	5	5
0	85	5	5
0	87	5	5
0	88	5	5
0	89	5	5
0	90	5	5
0	91	5	5
0	92	5	5
0	93	5	5
0	94	5	5
0	95	5	5
0	96	5	5
0	97	5	5
0	98	5	5
0	99	5	5
0	100	5	5
0	102	5	5
0	105	5	5
0	106	5	5
0	107	5	5
0	108	5	5
0	109	5	5
0	110	5	5
0	111	5	5
0	112	5	5
0	113	5	5
0	114	5	5
0	115	5	5
0	116	5	5
0	117	5	5
0	120	5	5
0	121	5	5
0	122	5	5
0	123	5	5
0	124	5	5
0	125	5	5
0	126	5	5
0	127	5	5
0	128	5	5
0	129	5	5
0	130	5	5
0	131	5	5
0	132	5	5
0	133	5	5
0	134	5	5
0	135	5	5
0	136	5	5
0	137	5	5
0	138	5	5
0	139	5	5
0	140	5	5
0	141	5	5
0	142	5	5
0	143	5	5
0	144	5	5
0	145	5	5
0	146	5	5
0	147	5	5
0	148	5	5
0	149	5	5
0	150	5	5
0	151	5	5
0	152	5	5
0	153	5	5
0	154	5	5
0	155	5	5
0	156	5	5
0	157	5	5
0	158	5	5
0	159	5	5
0	160	5	5
0	161	5	5
0	162	5	5
0	163	5	5
0	164	5	5
0	165	5	5
0	166	5	5
0	167	5	5
0	168	5	5
0	169	5	5
0	170	5	5
0	172	5	5
0	173	5	5
0	174	5	5
0	175	5	5
0	176	5	5
0	177	5	5
0	178	5	5
0	179	5	5
0	180	5	5
0	181	5	5
0	182	5	5
0	183	5	5
0	184	5	5
0	185	5	5
0	186	5	5
0	187	5	5
0	188	5	5
0	189	5	5
0	190	5	5
0	191	5	5
0	192	5	5
0	193	5	5
0	194	5	5
0	195	5	5
0	196	5	5
0	197	5	5
0	198	5	5
0	199	5	5
0	200	5	5
0	201	5	5
0	202	5	5
0	203	5	5
0	204	5	5
0	205	5	5
0	206	5	5
0	207	5	5
0	208	5	5
0	209	5	5
0	210	5	5
0	211	5	5
0	212	5	5
0	213	5	5
0	214	5	5
0	215	5	5
0	216	5	5
0	217	5	5
0	218	5	5
0	219	5	5
0	220	5	5
0	221	5	5
0	222	5	5
0	223	5	5
0	224	5	5
0	274	5	5
0	276	5	5
0	278	5	5
0	280	5	5
0	288	5	5
0	289	5	5
0	290	5	5
0	292	5	5
0	294	5	5
0	295	5	5
0	296	5	5
0	297	5	5
0	298	5	5
0	301	5	5
0	304	5	5
0	305	5	5
0	316	5	5
0	317	5	5
0	318	5	5
0	319	5	5
0	320	5	5
0	321	5	5
0	322	5	5
0	361	5	5
0	365	5	5
0	379	5	5
0	387	5	5
0	388	5	5
0	389	5	5
0	390	5	5
0	391	5	5
0	392	5	5
0	393	5	5
0	410	5	5
0	411	5	5
0	415	5	5
0	416	5	5
0	417	5	5
0	418	5	5
0	420	5	5
0	421	5	5
0	422	5	5
0	424	5	5
0	432	5	5
0	433	5	5
0	434	5	5
0	435	5	5
0	436	5	5
0	437	5	5
0	438	5	5
0	439	5	5
0	440	5	5
0	441	5	5
0	442	5	5
0	443	5	5
0	444	5	5
0	445	5	5
0	446	5	5
0	447	5	5
0	448	5	5
0	449	5	5
0	450	5	5
0	451	5	5
0	452	5	5
0	461	5	5
0	463	5	5
0	465	5	5
0	473	5	5
0	477	5	5
0	478	5	5
0	479	5	5
0	481	5	5
0	483	5	5
0	487	5	5
0	488	5	5
0	489	5	5
0	490	5	5
0	491	5	5
0	492	5	5
0	493	5	5
0	496	5	5
0	497	5	5
0	498	5	5
0	500	5	5
0	502	5	5
0	504	5	5
0	516	5	5
0	518	5	5
0	519	5	5
0	520	5	5
0	522	5	5
0	538	5	5
0	540	5	5
0	541	5	5
0	544	5	5
0	546	5	5
0	547	5	5
0	550	5	5
0	551	5	5
0	552	5	5
0	554	5	5
0	556	5	5
0	558	5	5
0	561	5	5
0	562	5	5
0	563	5	5
0	566	5	5
0	567	5	5
0	568	5	5
0	569	5	5
0	573	5	5
0	575	5	5
0	576	5	5
0	577	5	5
0	578	5	5
0	579	5	5
0	583	5	5
0	587	5	5
0	588	5	5
0	589	5	5
0	590	5	5
0	591	5	5
0	592	5	5
0	593	5	5
0	594	5	5
0	595	5	5
0	596	5	5
0	597	5	5
0	598	5	5
0	599	5	5
0	600	5	5
0	601	5	5
0	603	5	5
0	604	5	5
0	605	5	5
0	606	5	5
0	607	5	5
0	608	5	5
0	609	5	5
0	610	5	5
0	611	5	5
0	612	5	5
0	613	5	5
0	614	5	5
0	615	5	5
0	616	5	5
0	618	5	5
0	620	5	5
0	622	5	5
0	624	5	5
0	625	5	5
0	626	5	5
0	627	5	5
0	628	5	5
0	629	5	5
0	630	5	5
0	632	5	5
0	633	5	5
0	634	5	5
0	638	5	5
0	639	5	5
0	640	5	5
0	641	5	5
0	642	5	5
0	643	5	5
0	644	5	5
0	645	5	5
0	646	5	5
0	647	5	5
0	648	5	5
0	649	5	5
0	650	5	5
0	651	5	5
0	652	5	5
0	653	5	5
5	7	5	5
5	9	5	5
5	11	5	5
5	13	5	5
5	15	5	5
5	17	5	5
5	18	5	5
5	27	5	5
5	35	5	5
5	36	5	5
5	37	5	5
5	38	5	5
5	39	5	5
5	40	5	5
5	41	5	5
5	42	5	5
5	43	5	5
5	45	5	5
5	46	5	5
5	47	5	5
5	48	5	5
5	49	5	5
5	50	5	5
5	51	5	5
5	52	5	5
5	53	5	5
5	54	5	5
5	55	5	5
5	60	5	5
5	64	5	5
5	65	5	5
5	66	5	5
5	67	5	5
5	73	5	5
5	75	5	5
5	76	5	5
5	77	5	5
5	80	5	5
5	81	5	5
5	82	5	5
5	85	5	5
5	87	5	5
5	88	5	5
5	89	5	5
5	90	5	5
5	91	5	5
5	92	5	5
5	93	5	5
5	94	5	5
5	95	5	5
5	96	5	5
5	97	5	5
5	98	5	5
5	99	5	5
5	100	5	5
5	102	5	5
5	105	5	5
5	106	5	5
5	107	5	5
5	108	5	5
5	109	5	5
5	110	5	5
5	111	5	5
5	112	5	5
5	113	5	5
5	114	5	5
5	115	5	5
5	116	5	5
5	117	5	5
5	120	5	5
5	121	5	5
5	122	5	5
5	123	5	5
5	124	5	5
5	125	5	5
5	126	5	5
5	127	5	5
5	128	5	5
5	129	5	5
5	130	5	5
5	131	5	5
5	132	5	5
5	133	5	5
5	134	5	5
5	135	5	5
5	136	5	5
5	137	5	5
5	138	5	5
5	139	5	5
5	140	5	5
5	141	5	5
5	142	5	5
5	143	5	5
5	144	5	5
5	145	5	5
5	146	5	5
5	147	5	5
5	148	5	5
5	149	5	5
5	150	5	5
5	151	5	5
5	152	5	5
5	153	5	5
5	154	5	5
5	155	5	5
5	156	5	5
5	157	5	5
5	158	5	5
5	159	5	5
5	160	5	5
5	161	5	5
5	162	5	5
5	163	5	5
5	164	5	5
5	165	5	5
5	166	5	5
5	167	5	5
5	168	5	5
5	169	5	5
5	170	5	5
5	172	5	5
5	173	5	5
5	174	5	5
5	175	5	5
5	176	5	5
5	177	5	5
5	178	5	5
5	179	5	5
5	180	5	5
5	181	5	5
5	182	5	5
5	183	5	5
5	184	5	5
5	185	5	5
5	186	5	5
5	187	5	5
5	188	5	5
5	189	5	5
5	190	5	5
5	191	5	5
5	192	5	5
5	193	5	5
5	194	5	5
5	195	5	5
5	196	5	5
5	197	5	5
5	198	5	5
5	199	5	5
5	200	5	5
5	201	5	5
5	202	5	5
5	203	5	5
5	204	5	5
5	205	5	5
5	206	5	5
5	207	5	5
5	208	5	5
5	209	5	5
5	210	5	5
5	211	5	5
5	212	5	5
5	213	5	5
5	214	5	5
5	215	5	5
5	216	5	5
5	217	5	5
5	218	5	5
5	219	5	5
5	220	5	5
5	221	5	5
5	222	5	5
5	223	5	5
5	224	5	5
5	274	5	5
5	276	5	5
5	278	5	5
5	280	5	5
5	288	5	5
5	289	5	5
5	290	5	5
5	292	5	5
5	294	5	5
5	295	5	5
5	296	5	5
5	297	5	5
5	298	5	5
5	301	5	5
5	304	5	5
5	305	5	5
5	316	5	5
5	317	5	5
5	318	5	5
5	319	5	5
5	320	5	5
5	321	5	5
5	322	5	5
5	361	5	5
5	365	5	5
5	379	5	5
5	387	5	5
5	388	5	5
5	389	5	5
5	390	5	5
5	391	5	5
5	392	5	5
5	393	5	5
5	410	5	5
5	411	5	5
5	415	5	5
5	416	5	5
5	417	5	5
5	418	5	5
5	420	5	5
5	421	5	5
5	422	5	5
5	424	5	5
5	432	5	5
5	433	5	5
5	434	5	5
5	435	5	5
5	436	5	5
5	437	5	5
5	438	5	5
5	439	5	5
5	440	5	5
5	441	5	5
5	442	5	5
5	443	5	5
5	444	5	5
5	445	5	5
5	446	5	5
5	447	5	5
5	448	5	5
5	449	5	5
5	450	5	5
5	451	5	5
5	452	5	5
5	461	5	5
5	463	5	5
5	465	5	5
5	473	5	5
5	477	5	5
5	478	5	5
5	479	5	5
5	481	5	5
5	483	5	5
5	487	5	5
5	488	5	5
5	489	5	5
5	490	5	5
5	491	5	5
5	492	5	5
5	493	5	5
5	496	5	5
5	497	5	5
5	498	5	5
5	500	5	5
5	502	5	5
5	504	5	5
5	516	5	5
5	518	5	5
5	519	5	5
5	520	5	5
5	522	5	5
5	538	5	5
5	540	5	5
5	541	5	5
5	544	5	5
5	546	5	5
5	547	5	5
5	550	5	5
5	551	5	5
5	552	5	5
5	554	5	5
5	556	5	5
5	558	5	5
5	561	5	5
5	562	5	5
5	563	5	5
5	566	5	5
5	567	5	5
5	568	5	5
5	569	5	5
5	573	5	5
5	575	5	5
5	576	5	5
5	577	5	5
5	578	5	5
5	579	5	5
5	583	5	5
5	587	5	5
5	588	5	5
5	589	5	5
5	590	5	5
5	591	5	5
5	592	5	5
5	593	5	5
5	594	5	5
5	595	5	5
5	596	5	5
5	597	5	5
5	598	5	5
5	599	5	5
5	600	5	5
5	601	5	5
5	603	5	5
5	604	5	5
5	605	5	5
5	606	5	5
5	607	5	5
5	608	5	5
5	609	5	5
5	610	5	5
5	611	5	5
5	612	5	5
5	613	5	5
5	614	5	5
5	615	5	5
5	616	5	5
5	618	5	5
5	620	5	5
5	622	5	5
5	624	5	5
5	625	5	5
5	626	5	5
5	627	5	5
5	628	5	5
5	629	5	5
5	630	5	5
5	632	5	5
5	633	5	5
5	634	5	5
5	638	5	5
5	639	5	5
5	640	5	5
5	641	5	5
5	642	5	5
5	643	5	5
5	644	5	5
5	645	5	5
5	646	5	5
5	647	5	5
5	648	5	5
5	649	5	5
5	650	5	5
5	651	5	5
5	652	5	5
5	653	5	5
10	7	5	5
10	9	5	5
10	11	5	5
10	13	5	5
10	15	5	5
10	17	5	5
10	18	5	5
10	27	5	5
10	35	5	5
10	36	5	5
10	37	5	5
10	38	5	5
10	39	5	5
10	40	5	5
10	41	5	5
10	42	5	5
10	43	5	5
10	45	5	5
10	46	5	5
10	47	5	5
10	48	5	5
10	49	5	5
10	50	5	5
10	51	5	5
10	52	5	5
10	53	5	5
10	54	5	5
10	55	5	5
10	60	5	5
10	64	5	5
10	65	5	5
10	66	5	5
10	67	5	5
10	73	5	5
10	75	5	5
10	76	5	5
10	77	5	5
10	80	5	5
10	81	5	5
10	82	5	5
10	85	5	5
10	87	5	5
10	88	5	5
10	89	5	5
10	90	5	5
10	91	5	5
10	92	5	5
10	93	5	5
10	94	5	5
10	95	5	5
10	96	5	5
10	97	5	5
10	98	5	5
10	99	5	5
10	100	5	5
10	102	5	5
10	105	5	5
10	106	5	5
10	107	5	5
10	108	5	5
10	109	5	5
10	110	5	5
10	111	5	5
10	112	5	5
10	113	5	5
10	114	5	5
10	115	5	5
10	116	5	5
10	117	5	5
10	120	5	5
10	121	5	5
10	122	5	5
10	123	5	5
10	124	5	5
10	125	5	5
10	126	5	5
10	127	5	5
10	128	5	5
10	129	5	5
10	130	5	5
10	131	5	5
10	132	5	5
10	133	5	5
10	134	5	5
10	135	5	5
10	136	5	5
10	137	5	5
10	138	5	5
10	139	5	5
10	140	5	5
10	141	5	5
10	142	5	5
10	143	5	5
10	144	5	5
10	145	5	5
10	146	5	5
10	147	5	5
10	148	5	5
10	149	5	5
10	150	5	5
10	151	5	5
10	152	5	5
10	153	5	5
10	154	5	5
10	155	5	5
10	156	5	5
10	157	5	5
10	158	5	5
10	159	5	5
10	160	5	5
10	161	5	5
10	162	5	5
10	163	5	5
10	164	5	5
10	165	5	5
10	166	5	5
10	167	5	5
10	168	5	5
10	169	5	5
10	170	5	5
10	172	5	5
10	173	5	5
10	174	5	5
10	175	5	5
10	176	5	5
10	177	5	5
10	178	5	5
10	179	5	5
10	180	5	5
10	181	5	5
10	182	5	5
10	183	5	5
10	184	5	5
10	185	5	5
10	186	5	5
10	187	5	5
10	188	5	5
10	189	5	5
10	190	5	5
10	191	5	5
10	192	5	5
10	193	5	5
10	194	5	5
10	195	5	5
10	196	5	5
10	197	5	5
10	198	5	5
10	199	5	5
10	200	5	5
10	201	5	5
10	202	5	5
10	203	5	5
10	204	5	5
10	205	5	5
10	206	5	5
10	207	5	5
10	208	5	5
10	209	5	5
10	210	5	5
10	211	5	5
10	212	5	5
10	213	5	5
10	214	5	5
10	215	5	5
10	216	5	5
10	217	5	5
10	218	5	5
10	219	5	5
10	220	5	5
10	221	5	5
10	222	5	5
10	223	5	5
10	224	5	5
10	274	5	5
10	276	5	5
10	278	5	5
10	280	5	5
10	288	5	5
10	289	5	5
10	290	5	5
10	292	5	5
10	294	5	5
10	295	5	5
10	296	5	5
10	297	5	5
10	298	5	5
10	301	5	5
10	304	5	5
10	305	5	5
10	316	5	5
10	317	5	5
10	318	5	5
10	319	5	5
10	320	5	5
10	321	5	5
10	322	5	5
10	361	5	5
10	365	5	5
10	379	5	5
10	387	5	5
10	388	5	5
10	389	5	5
10	390	5	5
10	391	5	5
10	392	5	5
10	393	5	5
10	410	5	5
10	411	5	5
10	415	5	5
10	416	5	5
10	417	5	5
10	418	5	5
10	420	5	5
10	421	5	5
10	422	5	5
10	424	5	5
10	432	5	5
10	433	5	5
10	434	5	5
10	435	5	5
10	436	5	5
10	437	5	5
10	438	5	5
10	439	5	5
10	440	5	5
10	441	5	5
10	442	5	5
10	443	5	5
10	444	5	5
10	445	5	5
10	446	5	5
10	447	5	5
10	448	5	5
10	449	5	5
10	450	5	5
10	451	5	5
10	452	5	5
10	461	5	5
10	463	5	5
10	465	5	5
10	473	5	5
10	477	5	5
10	478	5	5
10	479	5	5
10	481	5	5
10	483	5	5
10	487	5	5
10	488	5	5
10	489	5	5
10	490	5	5
10	491	5	5
10	492	5	5
10	493	5	5
10	496	5	5
10	497	5	5
10	498	5	5
10	500	5	5
10	502	5	5
10	504	5	5
10	516	5	5
10	518	5	5
10	519	5	5
10	520	5	5
10	522	5	5
10	538	5	5
10	540	5	5
10	541	5	5
10	544	5	5
10	546	5	5
10	547	5	5
10	550	5	5
10	551	5	5
10	552	5	5
10	554	5	5
10	556	5	5
10	558	5	5
10	561	5	5
10	562	5	5
10	563	5	5
10	566	5	5
10	567	5	5
10	568	5	5
10	569	5	5
10	573	5	5
10	575	5	5
10	576	5	5
10	577	5	5
10	578	5	5
10	579	5	5
10	583	5	5
10	587	5	5
10	588	5	5
10	589	5	5
10	590	5	5
10	591	5	5
10	592	5	5
10	593	5	5
10	594	5	5
10	595	5	5
10	596	5	5
10	597	5	5
10	598	5	5
10	599	5	5
10	600	5	5
10	601	5	5
10	603	5	5
10	604	5	5
10	605	5	5
10	606	5	5
10	607	5	5
10	608	5	5
10	609	5	5
10	610	5	5
10	611	5	5
10	612	5	5
10	613	5	5
10	614	5	5
10	615	5	5
10	616	5	5
10	618	5	5
10	620	5	5
10	622	5	5
10	624	5	5
10	625	5	5
10	626	5	5
10	627	5	5
10	628	5	5
10	629	5	5
10	630	5	5
10	632	5	5
10	633	5	5
10	634	5	5
10	638	5	5
10	639	5	5
10	640	5	5
10	641	5	5
10	642	5	5
10	643	5	5
10	644	5	5
10	645	5	5
10	646	5	5
10	647	5	5
10	648	5	5
10	649	5	5
10	650	5	5
10	651	5	5
10	652	5	5
10	653	5	5
15	7	5	5
15	9	5	5
15	11	5	5
15	13	5	5
15	15	5	5
15	17	5	5
15	18	5	5
15	27	5	5
15	35	5	5
15	36	5	5
15	37	5	5
15	38	5	5
15	39	5	5
15	40	5	5
15	41	5	5
15	42	5	5
15	43	5	5
15	45	5	5
15	46	5	5
15	47	5	5
15	48	5	5
15	49	5	5
15	50	5	5
15	51	5	5
15	52	5	5
15	53	5	5
15	54	5	5
15	55	5	5
15	60	5	5
15	64	5	5
15	65	5	5
15	66	5	5
15	67	5	5
15	73	5	5
15	75	5	5
15	76	5	5
15	77	5	5
15	80	5	5
15	81	5	5
15	82	5	5
15	85	5	5
15	87	5	5
15	88	5	5
15	89	5	5
15	90	5	5
15	91	5	5
15	92	5	5
15	93	5	5
15	94	5	5
15	95	5	5
15	96	5	5
15	97	5	5
15	98	5	5
15	99	5	5
15	100	5	5
15	102	5	5
15	105	5	5
15	106	5	5
15	107	5	5
15	108	5	5
15	109	5	5
15	110	5	5
15	111	5	5
15	112	5	5
15	113	5	5
15	114	5	5
15	115	5	5
15	116	5	5
15	117	5	5
15	120	5	5
15	121	5	5
15	122	5	5
15	123	5	5
15	124	5	5
15	125	5	5
15	126	5	5
15	127	5	5
15	128	5	5
15	129	5	5
15	130	5	5
15	131	5	5
15	132	5	5
15	133	5	5
15	134	5	5
15	135	5	5
15	136	5	5
15	137	5	5
15	138	5	5
15	139	5	5
15	140	5	5
15	141	5	5
15	142	5	5
15	143	5	5
15	144	5	5
15	145	5	5
15	146	5	5
15	147	5	5
15	148	5	5
15	149	5	5
15	150	5	5
15	151	5	5
15	152	5	5
15	153	5	5
15	154	5	5
15	155	5	5
15	156	5	5
15	157	5	5
15	158	5	5
15	159	5	5
15	160	5	5
15	161	5	5
15	162	5	5
15	163	5	5
15	164	5	5
15	165	5	5
15	166	5	5
15	167	5	5
15	168	5	5
15	169	5	5
15	170	5	5
15	172	5	5
15	173	5	5
15	174	5	5
15	175	5	5
15	176	5	5
15	177	5	5
15	178	5	5
15	179	5	5
15	180	5	5
15	181	5	5
15	182	5	5
15	183	5	5
15	184	5	5
15	185	5	5
15	186	5	5
15	187	5	5
15	188	5	5
15	189	5	5
15	190	5	5
15	191	5	5
15	192	5	5
15	193	5	5
15	194	5	5
15	195	5	5
15	196	5	5
15	197	5	5
15	198	5	5
15	199	5	5
15	200	5	5
15	201	5	5
15	202	5	5
15	203	5	5
15	204	5	5
15	205	5	5
15	206	5	5
15	207	5	5
15	208	5	5
15	209	5	5
